Year,Era,Track Name,Artist Name,Release Date,Genres,Track Duration (seconds),Popularity (Rating),Instrumentalness,Acousticness,Danceability,Valence,Energy
2015,2010s,Weekend (feat. Miguel),Mac Miller,9/18/2015,"hip hop, pittsburgh rap, rap",208.08,73,0,0.47,0.843,0.19,0.435
2015,2010s,Let Em' Know,Bryson Tiller,10/2/2015,"kentucky hip hop, r&b, rap",261.88,73,0,0.0336,0.489,0.178,0.406
2015,2010s,Friends,Chase Atlantic,2/21/2015,alternative r&b,230.01,81,6.45E-06,0.0117,0.328,0.0796,0.608
2015,2010s,Lean On,Major Lazer,6/1/2015,"dance pop, edm, electro house, moombahton, pop, pop dance",176.561,75,0.00123,0.00346,0.723,0.274,0.809
2015,2010s,Throne,Bring Me The Horizon,9/11/2015,"melodic metalcore, metalcore, modern rock, rock, uk metalcore",191.52,78,0,0.000455,0.426,0.387,0.888
2015,2010s,Coming Home,Leon Bridges,6/23/2015,"modern blues, neo soul, soul",206.386,74,5.52E-05,0.461,0.424,0.462,0.465
2016,2010s,Pink + White,Frank Ocean,8/20/2016,"lgbtq+ hip hop, neo soul",184.516,88,5.48E-05,0.667,0.545,0.549,0.545
2016,2010s,Not Allowed,TV Girl,2/25/2016,pov: indie,167.864,85,0.000227,0.669,0.67,0.563,0.905
2016,2010s,Cigarettes out the Window,TV Girl,2/25/2016,pov: indie,198.96,84,0,0.12,0.625,0.594,0.659
2016,2010s,Ivy,Frank Ocean,8/20/2016,"lgbtq+ hip hop, neo soul",249.191,83,0.000289,0.785,0.575,0.466,0.386
2016,2010s,Father Stretch My Hands Pt. 1,Kanye West,6/10/2016,"chicago rap, hip hop, rap",135.92,84,0,0.118,0.724,0.438,0.573
2016,2010s,That's What I Like,Bruno Mars,11/17/2016,"dance pop, pop",206.693,87,0,0.013,0.853,0.86,0.56
2016,2010s,Some,Steve Lacy,10/31/2016,afrofuturism,118.393,82,0.254,0.00548,0.784,0.634,0.554
2016,2010s,White Ferrari,Frank Ocean,8/20/2016,"lgbtq+ hip hop, neo soul",248.807,83,0,0.77,0.501,0.204,0.0958
2016,2010s,One Dance,Drake,5/6/2016,"canadian hip hop, canadian pop, hip hop, pop rap, rap",173.986,87,0.0018,0.00776,0.792,0.37,0.625
2016,2010s,goosebumps,Travis Scott,9/16/2016,"rap, slap house",243.836,86,0,0.0847,0.841,0.43,0.728
2016,2010s,Starboy,The Weeknd,11/25/2016,"canadian contemporary r&b, canadian pop, pop",230.453,88,6.35E-06,0.141,0.679,0.486,0.587
2016,2010s,Ophelia,The Lumineers,4/8/2016,"folk-pop, modern rock, neo mellow, stomp and holler",160.097,82,0.000363,0.613,0.664,0.566,0.573
2016,2010s,Poison,Brent Faiyaz,8/3/2016,"r&b, rap",212.992,79,0.000905,0.711,0.689,0.382,0.394
2016,2010s,Antarctica,$uicideboy$,1/26/2016,"cloud rap, dark trap, new orleans rap, underground hip hop",126.85,78,4.45E-06,0.553,0.715,0.319,0.633
2016,2010s,I Bet on Losing Dogs,Mitski,6/17/2016,"brooklyn indie, pov: indie",170.24,82,0.000157,0.00347,0.398,0.412,0.493
2016,2010s,Stargirl Interlude,The Weeknd,11/24/2016,"canadian contemporary r&b, canadian pop, pop",111.626,83,0.0923,0.353,0.715,0.426,0.47
2016,2010s,Redbone,Childish Gambino,12/2/2016,"atl hip hop, hip hop, rap",326.933,81,0.00662,0.174,0.745,0.598,0.353
2016,2010s,Needed Me,Rihanna,1/28/2016,"barbadian pop, pop, urban contemporary",191.6,81,0,0.11,0.697,0.298,0.315
2016,2010s,Real Love Baby,Father John Misty,7/26/2016,"art pop, chamber pop, indie rock, singer-songwriter, stomp and holler",189.293,79,0.0287,0.0955,0.417,0.625,0.686
2016,2010s,Say You Won't Let Go,James Arthur,10/28/2016,"pop, talent show, uk pop",211.466,87,0,0.695,0.358,0.494,0.557
2016,2010s,Nights,Frank Ocean,8/20/2016,"lgbtq+ hip hop, neo soul",307.151,79,1.15E-06,0.427,0.457,0.428,0.551
2016,2010s,Way down We Go,KALEO,6/10/2016,"icelandic indie, icelandic rock, modern alternative rock",213.706,85,0.000333,0.579,0.489,0.337,0.505
2016,2010s,Night Shift,Jon Pardi,5/13/2016,"contemporary country, country, country road, modern country rock",172.253,76,0,0.0963,0.631,0.729,0.754
2016,2010s,Die For You,The Weeknd,11/24/2016,"canadian contemporary r&b, canadian pop, pop",260.253,85,0,0.111,0.586,0.508,0.525
2016,2010s,Congratulations,Post Malone,12/9/2016,"dfw rap, melodic rap, pop, rap",220.293,80,0,0.215,0.63,0.492,0.804
2016,2010s,Me and Your Mama,Childish Gambino,12/2/2016,"atl hip hop, hip hop, rap",379.226,79,0.0271,0.0104,0.545,0.242,0.442
2016,2010s,Dirt On My Boots,Jon Pardi,5/13/2016,"contemporary country, country, country road, modern country rock",201.893,75,0,0.112,0.683,0.533,0.796
2016,2010s,Love On The Brain,Rihanna,1/28/2016,"barbadian pop, pop, urban contemporary",224,83,1.08E-05,0.0717,0.509,0.379,0.637
2016,2010s,Closer,The Chainsmokers,7/29/2016,pop,244.96,83,0,0.414,0.748,0.661,0.524
2016,2010s,Low Life (feat. The Weeknd),Future,4/13/2016,"atl hip hop, hip hop, rap, southern hip hop, trap",313.546,78,0.282,0.337,0.722,0.102,0.331
2016,2010s,Heartache On The Dance Floor,Jon Pardi,5/13/2016,"contemporary country, country, country road, modern country rock",205.2,74,0,0.0563,0.596,0.618,0.833
2016,2010s,Looking Out for You,Joy Again,1/15/2016,pov: indie,179.499,78,0.063,0.0884,0.682,0.937,0.9
2016,2010s,Self Control,Frank Ocean,8/20/2016,"lgbtq+ hip hop, neo soul",249.667,77,0,0.768,0.581,0.452,0.21
2016,2010s,Young,Vacations,2016,"newcastle nsw indie, pov: indie",189.16,79,0.00717,0.00392,0.498,0.594,0.81
2016,2010s,Taking What's Not Yours,TV Girl,2/25/2016,pov: indie,205.65,78,0,0.65,0.712,0.697,0.914
2016,2010s,Head Over Boots,Jon Pardi,5/13/2016,"contemporary country, country, country road, modern country rock",202.346,74,0,0.0763,0.562,0.617,0.688
2016,2010s,Godspeed,Frank Ocean,8/20/2016,"lgbtq+ hip hop, neo soul",177.922,78,0.000168,0.929,0.399,0.0758,0.0969
2016,2010s,Still Think About You,A Boogie Wit da Hoodie,9/16/2016,"melodic rap, rap, trap",246.987,74,0,0.219,0.946,0.961,0.646
2016,2010s,24K Magic,Bruno Mars,11/17/2016,"dance pop, pop",225.983,81,0,0.034,0.818,0.632,0.803
2016,2010s,My Shit,A Boogie Wit da Hoodie,9/16/2016,"melodic rap, rap, trap",128.156,74,0,0.244,0.812,0.847,0.621
2016,2010s,white tee,Lil Peep,6/10/2016,"cloud rap, emo rap, lgbtq+ hip hop",132.226,77,0,0.285,0.8,0.729,0.526
2016,2010s,Heathens,Twenty One Pilots,6/16/2016,"modern rock, pop, pov: indie, rock",195.92,81,3.58E-05,0.0841,0.732,0.548,0.396
2016,2010s,Money Longer,Lil Uzi Vert,5/27/2016,"hip hop, melodic rap, philly rap, rage rap, rap, trap",198.944,74,0,0.0541,0.795,0.478,0.568
2016,2010s,This Is What You Came For,Calvin Harris,4/29/2016,"dance pop, edm, electro house, house, pop, progressive house, uk dance",222.16,83,0.119,0.199,0.631,0.465,0.927
2016,2010s,7 Years,Lukas Graham,4/1/2016,"danish pop, scandipop",237.3,82,0,0.287,0.765,0.34,0.473
2016,2010s,White Iverson,Post Malone,12/9/2016,"dfw rap, melodic rap, pop, rap",256.532,75,0,0.233,0.675,0.309,0.561
2016,2010s,Cake By The Ocean,DNCE,11/18/2016,"dance pop, pop",219.146,81,0,0.152,0.774,0.896,0.753
2016,2010s,Unstoppable,Sia,10/21/2016,pop,217.746,78,0.000373,0.112,0.468,0.26,0.779
2016,2010s,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,9/23/2016,"dance pop, pop",237.546,72,0,0.0106,0.669,0.7,0.832
2016,2010s,sdp interlude,Travis Scott,9/16/2016,"rap, slap house",191.622,79,0.0544,0.599,0.507,0.588,0.586
2017,2010s,See You Again (feat. Kali Uchis),"Tyler, The Creator",7/21/2017,"hip hop, rap",180.386,89,7.49E-06,0.371,0.558,0.62,0.559
2017,2010s,When It Rains It Pours,Luke Combs,6/2/2017,"contemporary country, country",240.76,84,6.03E-06,0.013,0.551,0.625,0.801
2017,2010s,Evergreen,Richy Mitch & The Coal Miners,5/17/2017,modern folk rock,87,88,0.00416,0.557,0.555,0.504,0.216
2017,2010s,Ric Flair Drip (with Metro Boomin),Offset,10/30/2017,"atl hip hop, hip hop, pop rap, rap, trap",172.8,85,5.05E-05,0.149,0.88,0.333,0.428
2017,2010s,Dark Red,Steve Lacy,2/20/2017,afrofuturism,173.104,86,8.32E-06,0.446,0.603,0.769,0.784
2017,2010s,HUMBLE.,Kendrick Lamar,4/14/2017,"conscious hip hop, hip hop, rap, west coast rap",177,85,5.39E-05,0.000282,0.908,0.421,0.621
2017,2010s,Apocalypse,Cigarettes After Sex,6/9/2017,"ambient pop, dream pop, el paso indie, shoegaze",290.616,87,0.566,0.0205,0.369,0.18,0.468
2017,2010s,Revenge,XXXTENTACION,8/25/2017,"emo rap, miami hip hop, rap",120.026,85,0.00203,0.782,0.746,0.18,0.251
2017,2010s,Broken Clocks,SZA,6/9/2017,"pop, r&b, rap",231.253,82,0,0.131,0.692,0.406,0.684
2017,2010s,Feathered Indians,Tyler Childers,8/4/2017,"kentucky indie, kentucky roots, outlaw country",224.946,79,0.00277,0.75,0.536,0.877,0.574
2017,2010s,Fuck Love,XXXTENTACION,8/25/2017,"emo rap, miami hip hop, rap",146.52,84,0.000152,0.0172,0.797,0.329,0.533
2017,2010s,PRIDE.,Kendrick Lamar,4/14/2017,"conscious hip hop, hip hop, rap, west coast rap",275.253,83,1.68E-05,0.0786,0.665,0.37,0.535
2017,2010s,LOVE. FEAT. ZACARI.,Kendrick Lamar,4/14/2017,"conscious hip hop, hip hop, rap, west coast rap",213.4,82,0,0.264,0.8,0.779,0.585
2017,2010s,20 Min,Lil Uzi Vert,11/17/2017,"hip hop, melodic rap, philly rap, rage rap, rap, trap",220.586,82,0,0.109,0.773,0.783,0.75
2017,2010s,XO Tour Llif3,Lil Uzi Vert,8/25/2017,"hip hop, melodic rap, philly rap, rage rap, rap, trap",182.706,82,0,0.00264,0.732,0.401,0.75
2017,2010s,Brazil,Declan McKenna,4/13/2017,pov: indie,252.306,82,1.27E-05,0.0941,0.687,0.665,0.617
2017,2010s,Broken Halos,Chris Stapleton,5/5/2017,"contemporary country, outlaw country",180.906,78,1.65E-06,0.134,0.613,0.538,0.564
2017,2010s,Something Just Like This,The Chainsmokers,4/7/2017,pop,247.16,88,1.44E-05,0.0498,0.617,0.446,0.635
2017,2010s,Unforgettable,French Montana,7/14/2017,"hip hop, pop rap, rap, southern hip hop, trap",233.901,87,0.0101,0.0293,0.726,0.733,0.769
2017,2010s,For the First Time,Mac DeMarco,5/5/2017,"edmonton indie, lo-fi indie, pov: indie, slacker rock",182.306,81,0.0093,0.296,0.551,0.521,0.529
2017,2010s,Don’t Blame Me,Taylor Swift,11/10/2017,pop,236.413,85,1.76E-05,0.106,0.615,0.193,0.534
2017,2010s,Best Part (feat. H.E.R.),Daniel Caesar,8/25/2017,canadian contemporary r&b,209.831,84,0,0.808,0.524,0.436,0.364
2017,2010s,Get You (feat. Kali Uchis),Daniel Caesar,8/25/2017,canadian contemporary r&b,278.179,82,5.20E-05,0.422,0.658,0.358,0.294
2017,2010s,Nose On The Grindstone (OurVinyl Sessions),Tyler Childers,5/30/2017,"kentucky indie, kentucky roots, outlaw country",204,77,0,0.735,0.488,0.398,0.284
2017,2010s,Hurricane,Luke Combs,6/2/2017,"contemporary country, country",222.533,78,0,0.0153,0.464,0.515,0.813
2017,2010s,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,8/25/2017,"hip hop, melodic rap, philly rap, rage rap, rap, trap",221.746,80,0,0.617,0.703,0.696,0.757
2017,2010s,Solo,Future,7/27/2017,"atl hip hop, hip hop, rap, southern hip hop, trap",265.996,80,0.497,0.0538,0.784,0.0894,0.486
2017,2010s,DNA.,Kendrick Lamar,4/14/2017,"conscious hip hop, hip hop, rap, west coast rap",185.946,80,0,0.00454,0.638,0.422,0.523
2017,2010s,Passionfruit,Drake,3/18/2017,"canadian hip hop, canadian pop, hip hop, pop rap, rap",298.94,81,0.085,0.256,0.809,0.364,0.463
2017,2010s,Sativa,Jhené Aiko,9/22/2017,r&b,276.96,78,0,0.316,0.741,0.72,0.61
2017,2010s,Young Dumb & Broke,Khalid,4/27/2017,"pop, pop r&b",202.546,81,1.66E-05,0.199,0.799,0.394,0.539
2017,2010s,Rumor,Lee Brice,11/3/2017,"contemporary country, country, country road, modern country rock",198.44,76,0,0.749,0.655,0.599,0.56
2017,2010s,For the Last Time,$uicideboy$,9/5/2017,"cloud rap, dark trap, new orleans rap, underground hip hop",156.081,76,3.46E-06,0.0735,0.844,0.23,0.533
2017,2010s,Mask Off,Future,6/30/2017,"atl hip hop, hip hop, rap, southern hip hop, trap",204.6,82,0.0219,0.0102,0.833,0.281,0.434
2017,2010s,Thunder,Imagine Dragons,6/23/2017,"modern rock, pop, rock",187.146,85,0.134,0.00672,0.604,0.288,0.822
2017,2010s,Sunsetz,Cigarettes After Sex,6/9/2017,"ambient pop, dream pop, el paso indie, shoegaze",215.15,83,0.814,0.0561,0.41,0.129,0.48
2017,2010s,Freestyle,Lil Baby,12/1/2017,"atl hip hop, atl trap, rap, trap",162.053,78,0,0.215,0.877,0.255,0.516
2017,2010s,Everybody Dies In Their Nightmares,XXXTENTACION,8/25/2017,"emo rap, miami hip hop, rap",95.466,81,2.14E-05,0.847,0.734,0.689,0.57
2017,2010s,Believer,Imagine Dragons,6/23/2017,"modern rock, pop, rock",204.346,86,0,0.0622,0.776,0.666,0.78
2017,2010s,...Ready For It?,Taylor Swift,11/10/2017,pop,208.186,81,0,0.0527,0.613,0.417,0.764
2017,2010s,I Know You,Faye Webster,5/12/2017,"atlanta indie, indie pop",251.666,77,9.97E-05,0.287,0.454,0.144,0.385
2017,2010s,Jocelyn Flores,XXXTENTACION,8/25/2017,"emo rap, miami hip hop, rap",119.133,81,4.13E-06,0.469,0.872,0.437,0.391
2017,2010s,K.,Cigarettes After Sex,6/9/2017,"ambient pop, dream pop, el paso indie, shoegaze",320.03,82,0.837,0.14,0.454,0.319,0.401
2017,2010s,Lady May,Tyler Childers,8/4/2017,"kentucky indie, kentucky roots, outlaw country",183.533,75,0.000268,0.881,0.539,0.322,0.16
2017,2010s,Follow You To Virgie (OurVinyl Sessions),Tyler Childers,5/30/2017,"kentucky indie, kentucky roots, outlaw country",202,74,0,0.732,0.566,0.511,0.325
2017,2010s,I Don't Wanna Do This Anymore,XXXTENTACION,5/16/2017,"emo rap, miami hip hop, rap",87.56,78,0,0.843,0.433,0.764,0.778
2017,2010s,Silence,Marshmello,8/11/2017,"brostep, edm, pop, progressive electro house",180.822,82,4.96E-06,0.256,0.52,0.286,0.761
2017,2010s,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,9/29/2017,"melodic rap, rap, trap",209.269,76,0,0.501,0.839,0.814,0.81
2017,2010s,Look At Me!,XXXTENTACION,2/20/2017,"emo rap, miami hip hop, rap",126.345,80,0,0.259,0.763,0.349,0.726
2018,2010s,She Got the Best of Me,Luke Combs,6/1/2018,"contemporary country, country",183.16,83,0,0.0292,0.533,0.7,0.907
2018,2010s,Beautiful Crazy,Luke Combs,6/1/2018,"contemporary country, country",193.2,82,0,0.676,0.551,0.382,0.402
2018,2010s,All The Stars (with SZA),Kendrick Lamar,2/9/2018,"conscious hip hop, hip hop, rap, west coast rap",232.186,86,0.000195,0.0612,0.695,0.557,0.633
2018,2010s,Whiskey Glasses,Morgan Wallen,4/27/2018,contemporary country,234.346,80,1.18E-06,0.361,0.616,0.687,0.68
2018,2010s,Chasin' You,Morgan Wallen,4/27/2018,contemporary country,205.453,80,0,0.667,0.631,0.494,0.591
2018,2010s,Babydoll,Dominic Fike,10/16/2018,"alternative pop rock, pov: indie",97.96,82,0,0.114,0.762,0.847,0.604
2018,2010s,Shake the Frost (Live),Tyler Childers,6/29/2018,"kentucky indie, kentucky roots, outlaw country",175.12,78,2.05E-06,0.806,0.447,0.371,0.341
2018,2010s,Sundress,A$AP Rocky,11/20/2018,"east coast hip hop, hip hop, rap",158.205,83,3.68E-06,0.181,0.721,0.743,0.707
2018,2010s,Blue Hair,TV Girl,5/8/2018,pov: indie,217,83,0.0497,0.554,0.751,0.884,0.72
2018,2010s,You Get Me So High,The Neighbourhood,11/2/2018,"modern alternative rock, modern rock, pop",153,83,0.0791,0.186,0.551,0.387,0.881
2018,2010s,Softcore,The Neighbourhood,11/2/2018,"modern alternative rock, modern rock, pop",206.28,85,0.000417,0.0484,0.575,0.37,0.568
2018,2010s,lovely (with Khalid),Billie Eilish,4/19/2018,"art pop, pop",200.185,87,0,0.934,0.351,0.12,0.296
2018,2010s,BUTTERFLY EFFECT,Travis Scott,8/3/2018,"rap, slap house",190.557,84,0,0.0531,0.763,0.193,0.628
2018,2010s,Falling Down - Bonus Track,Lil Peep,11/9/2018,"cloud rap, emo rap, lgbtq+ hip hop",196.4,83,0.00294,0.0175,0.669,0.273,0.574
2018,2010s,All Girls Are The Same,Juice WRLD,12/10/2018,"chicago rap, melodic rap, rap",165.819,82,0.000335,0.0769,0.671,0.203,0.529
2018,2010s,Lucid Dreams,Juice WRLD,12/10/2018,"chicago rap, melodic rap, rap",239.835,82,0,0.349,0.511,0.218,0.566
2018,2010s,Washing Machine Heart,Mitski,8/17/2018,"brooklyn indie, pov: indie",128.198,82,0.506,0.0092,0.613,0.567,0.822
2018,2010s,we fell in love in october,girl in red,11/21/2018,"bedroom pop, indie pop, norwegian indie, pov: indie",184.153,83,0.181,0.113,0.566,0.237,0.366
2018,2010s,Hope,XXXTENTACION,3/16/2018,"emo rap, miami hip hop, rap",110.886,83,0.000331,0.661,0.592,0.225,0.457
2018,2010s,Show Me How,Men I Trust,2/28/2018,"indie pop, pov: indie",215.11,80,0.543,0.672,0.791,0.564,0.271
2018,2010s,Drip Too Hard (Lil Baby & Gunna),Lil Baby,10/5/2018,"atl hip hop, atl trap, rap, trap",145.542,80,0,0.0852,0.897,0.39,0.662
2018,2010s,Telephones,Vacations,2018,"newcastle nsw indie, pov: indie",212.432,79,0.0301,0.00283,0.526,0.183,0.447
2018,2010s,Moonlight,XXXTENTACION,3/16/2018,"emo rap, miami hip hop, rap",135.09,82,0.00404,0.556,0.921,0.711,0.537
2018,2010s,welcome and goodbye,"Dream, Ivory",3/31/2018,modern dream pop,140.643,80,0.756,0.0194,0.584,0.659,0.717
2018,2010s,ball w/o you,21 Savage,12/21/2018,"atl hip hop, hip hop, rap",195.046,79,0.000189,0.0467,0.892,0.459,0.633
2018,2010s,Pure Cocaine,Lil Baby,11/30/2018,"atl hip hop, atl trap, rap, trap",154.023,78,6.07E-06,0.00127,0.964,0.108,0.487
2018,2010s,Silver Lining,Mt. Joy,3/2/2018,"pov: indie, stomp and holler",199.827,76,0,0.000921,0.486,0.178,0.638
2018,2010s,Violent Crimes,Kanye West,6/1/2018,"chicago rap, hip hop, rap",215.32,79,0,0.376,0.669,0.0397,0.419
2018,2010s,CAN'T SAY,Travis Scott,8/3/2018,"rap, slap house",198.408,81,0,0.201,0.702,0.713,0.708
2018,2010s,Yes Indeed,Lil Baby,5/18/2018,"atl hip hop, atl trap, rap, trap",142.273,77,0,0.0355,0.963,0.562,0.346
2018,2010s,Reflections,The Neighbourhood,11/2/2018,"modern alternative rock, modern rock, pop",244.013,83,0.0462,0.114,0.648,0.544,0.594
2018,2010s,From the Subway Train,Vansire,4/26/2018,"bedroom pop, rochester mn indie",57.37,79,0.015,0.527,0.392,0.105,0.429
2018,2010s,Happier,Marshmello,8/17/2018,"brostep, edm, pop, progressive electro house",214.289,83,0,0.191,0.687,0.671,0.792
2018,2010s,Lean Wit Me,Juice WRLD,12/10/2018,"chicago rap, melodic rap, rap",175.755,77,0,0.0414,0.665,0.237,0.651
2018,2010s,SLOW DANCING IN THE DARK,Joji,10/26/2018,viral pop,209.273,79,0.00598,0.544,0.517,0.284,0.479
2018,2010s,3 Nights,Dominic Fike,10/16/2018,"alternative pop rock, pov: indie",177.666,79,0,0.223,0.815,0.877,0.518
2018,2010s,Charleston Girl (Live),Tyler Childers,6/29/2018,"kentucky indie, kentucky roots, outlaw country",179.72,74,0,0.748,0.374,0.654,0.585
2018,2010s,It's Called: Freefall,Rainbow Kitten Surprise,4/6/2018,pov: indie,152.293,78,0,0.632,0.744,0.281,0.516
2018,2010s,SICKO MODE,Travis Scott,8/3/2018,"rap, slap house",312.82,82,0,0.00513,0.834,0.446,0.73
2018,2010s,Hex,80purppp,3/12/2018,bedroom r&b,122.221,78,0.00713,0.872,0.845,0.482,0.398
2018,2010s,rockstar (feat. 21 Savage),Post Malone,4/27/2018,"dfw rap, melodic rap, pop, rap",218.146,82,7.75E-05,0.124,0.585,0.129,0.52
2018,2010s,Call Out My Name,The Weeknd,3/30/2018,"canadian contemporary r&b, canadian pop, pop",228.373,84,0,0.165,0.461,0.174,0.593
2018,2010s,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",Kali Uchis,4/6/2018,colombian pop,207.454,78,0.00201,0.301,0.702,0.843,0.659
2018,2010s,Overdue (with Travis Scott),Metro Boomin,11/6/2018,rap,166.093,79,0.000132,0.731,0.634,0.494,0.401
2018,2010s,a lot,21 Savage,12/21/2018,"atl hip hop, hip hop, rap",288.624,77,0.00125,0.0395,0.837,0.274,0.636
2018,2010s,Trust,Brent Faiyaz,10/19/2018,"r&b, rap",158.42,77,9.37E-05,0.231,0.764,0.465,0.394
2018,2010s,Space Cadet (feat. Gunna),Metro Boomin,11/6/2018,rap,203.266,79,1.82E-05,0.368,0.901,0.638,0.464
2018,2010s,SAD!,XXXTENTACION,3/16/2018,"emo rap, miami hip hop, rap",166.605,79,0.00372,0.258,0.74,0.473,0.613
2018,2010s,Ghost Town,Kanye West,6/1/2018,"chicago rap, hip hop, rap",271.386,77,0,0.0969,0.573,0.297,0.545
2018,2010s,Small Worlds,Mac Miller,8/3/2018,"hip hop, pittsburgh rap, rap",271.733,76,4.50E-06,0.814,0.516,0.515,0.546
2019,2010s,Heading South,Zach Bryan,9/30/2019,classic oklahoma country,171.692,85,0,0.783,0.68,0.388,0.246
2019,2010s,Cruel Summer,Taylor Swift,8/23/2019,pop,178.426,92,2.06E-05,0.117,0.552,0.564,0.702
2019,2010s,Beer Never Broke My Heart,Luke Combs,11/8/2019,"contemporary country, country",186.733,81,0,0.0139,0.538,0.637,0.863
2019,2010s,All Your'n,Tyler Childers,8/2/2019,"kentucky indie, kentucky roots, outlaw country",218.28,80,3.97E-05,0.408,0.585,0.839,0.55
2019,2010s,One Man Band,Old Dominion,10/25/2019,"contemporary country, country, country road, modern country rock",186.24,80,0,0.677,0.706,0.478,0.358
2019,2010s,Jealous,Eyedress,12/6/2019,"noise pop, pov: indie",122.338,84,0.85,0.00491,0.474,0.696,0.921
2019,2010s,Circles,Post Malone,9/6/2019,"dfw rap, melodic rap, pop, rap",215.28,85,0.00242,0.189,0.695,0.551,0.763
2019,2010s,EARFQUAKE,"Tyler, The Creator",5/17/2019,"hip hop, rap",190.066,82,5.98E-06,0.23,0.554,0.413,0.498
2019,2010s,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,9/6/2019,"dfw rap, melodic rap, pop, rap",157.56,84,0,0.533,0.755,0.925,0.522
2019,2010s,Lover,Taylor Swift,8/23/2019,pop,221.306,86,1.58E-05,0.492,0.359,0.453,0.543
2019,2010s,Heart To Heart,Mac DeMarco,5/10/2019,"edmonton indie, lo-fi indie, pov: indie, slacker rock",211.14,82,0.354,0.667,0.901,0.643,0.136
2019,2010s,HIGHEST IN THE ROOM,Travis Scott,10/4/2019,"rap, slap house",175.72,85,5.83E-06,0.0546,0.598,0.0605,0.427
2019,2010s,rises the moon,Liana Flores,4/10/2019,pov: indie,161.929,81,0.145,0.947,0.483,0.203,0.129
2019,2010s,Someone You Loved,Lewis Capaldi,5/17/2019,"pop, uk pop",182.16,87,0,0.751,0.501,0.446,0.405
2019,2010s,Would That I,Hozier,3/1/2019,"irish singer-songwriter, modern rock, pop, pov: indie",268.293,76,0.00537,0.243,0.521,0.502,0.526
2019,2010s,Ransom,Lil Tecca,8/30/2019,"melodic rap, pluggnb, rap",131.24,83,0,0.0204,0.745,0.226,0.642
